canonical_name,proposed_category,proposed_subcategory,proposed_food_group,proposed_form,proposed_contains_tags,flags,source_count,variants_count,confidence
boysenberry syrup,Sweets,Syrup,Sweets,,,,1,1,low
brown syrup,Sweets,Syrup,Sweets,,,,1,1,low
cane syrup,Sweets,Syrup,Sweets,,,,1,1,low
dark karo,Sweets,Syrup,Sweets,,,,1,1,low
dark karo syrup,Sweets,Syrup,Sweets,,,,1,1,low
dark syrup,Sweets,Syrup,Sweets,,,,1,1,low
elderflower syrup,Sweets,Syrup,Sweets,,,,1,1,low
fluid simple syrup,Sweets,Syrup,Sweets,,,,1,1,low
fruit syrup,Sweets,Syrup,Sweets,,,,1,1,low
gingerbread-flavored syrup,Sweets,Syrup,Sweets,,,,1,1,low
glucose syrup,Sweets,Syrup,Sweets,,,,1,1,low
hibiscus syrup,Sweets,Syrup,Sweets,,,,1,1,low
imitation maple,Sweets,Syrup,Sweets,,,,1,1,low
karo syrup,Sweets,Syrup,Sweets,,,,1,1,low
king syrup,Sweets,Syrup,Sweets,,,,1,1,low
lavender syrup,Sweets,Syrup,Sweets,,,,1,1,low
light agave,Sweets,Syrup,Sweets,,,,1,1,low
light karo,Sweets,Syrup,Sweets,,,,1,1,low
light karo syrup,Sweets,Syrup,Sweets,,,,1,1,low
light syrup,Sweets,Syrup,Sweets,,,,1,1,low
liquid artificial sweetener,Sweets,Syrup,Sweets,,,,1,1,low
liquid sweetener,Sweets,Syrup,Sweets,,,,1,1,low
log cabin syrup,Sweets,Syrup,Sweets,,,,1,1,low
malt,Sweets,Syrup,Sweets,,,,1,1,low
malt powder,Sweets,Syrup,Sweets,,,,1,1,low
malt syrup,Sweets,Syrup,Sweets,,,,1,1,low
mandarin syrup,Sweets,Syrup,Sweets,,,,1,1,low
maple,Sweets,Syrup,Sweets,,,,1,1,low
maple flavor,Sweets,Syrup,Sweets,,,,1,1,low
orgeat syrup,Sweets,Syrup,Sweets,,,,1,1,low
pancake syrup,Sweets,Syrup,Sweets,,,,1,1,low
red karo syrup,Sweets,Syrup,Sweets,,,,1,1,low
red syrup,Sweets,Syrup,Sweets,,,,1,1,low
reserved syrup,Sweets,Syrup,Sweets,,,,1,1,low
rose syrup,Sweets,Syrup,Sweets,,,,1,1,low
simple syrup,Sweets,Syrup,Sweets,,,,1,1,low
steen's cane syrup,Sweets,Syrup,Sweets,,,,1,1,low
syrup from,Sweets,Syrup,Sweets,,,,1,1,low
tamarind syrup,Sweets,Syrup,Sweets,,,,1,1,low
vanilla simple syrup,Sweets,Syrup,Sweets,,,,1,1,low
vanilla syrup,Sweets,Syrup,Sweets,,,,1,1,low
vanilla-flavored syrup,Sweets,Syrup,Sweets,,,,1,1,low
waffle syrup,Sweets,Syrup,Sweets,,,,1,1,low
white karo,Sweets,Syrup,Sweets,,,,1,1,low
white karo syrup,Sweets,Syrup,Sweets,,,,1,1,low
white syrup,Sweets,Syrup,Sweets,,,,1,1,low
rapini,Cruciferous vegetables,Broccoli,Vegetables,,,,1,1,low
brussels,Cruciferous vegetables,Brussels sprouts,Vegetables,,,,1,1,low
brussels,Cruciferous vegetables,Brussels sprouts,Vegetables,frozen,,,1,1,low
cauliflowerets,Cruciferous vegetables,Cauliflower,Vegetables,,,,2,2,high
kohlrabies,Cruciferous vegetables,Root brassicas,Vegetables,,,,1,1,low
swede,Cruciferous vegetables,Root brassicas,Vegetables,,,,1,1,low
swedes,Cruciferous vegetables,Root brassicas,Vegetables,,,,1,1,low
rocket,Leafy greens,Arugula,Vegetables,,,,2,2,high
baby rocket,Leafy greens,Arugula,Vegetables,,,,1,1,low
rocket leaf,Leafy greens,Arugula,Vegetables,,,,1,1,low
wild rocket,Leafy greens,Arugula,Vegetables,,,,1,1,low
choy,Leafy greens,Asian greens,Vegetables,,,,1,1,low
coleslaw,Leafy greens,Cabbage,Vegetables,,,,2,2,high
coleslaw mix,Leafy greens,Cabbage,Vegetables,,,,2,2,high
cole slaw,Leafy greens,Cabbage,Vegetables,,,,1,1,low
deli coleslaw,Leafy greens,Cabbage,Vegetables,,,,1,1,low
chard,Leafy greens,Chard,Vegetables,,,,1,1,low
chard leaf,Leafy greens,Chard,Vegetables,,,,1,1,low
chard stems,Leafy greens,Chard,Vegetables,,,,1,1,low
green chard,Leafy greens,Chard,Vegetables,,,,1,1,low
red chard,Leafy greens,Chard,Vegetables,,,,1,1,low
bibb lettuce,Leafy greens,Lettuce,Vegetables,,,,2,2,high
boston lettuce,Leafy greens,Lettuce,Vegetables,,,,2,2,high
boston lettuce leaf,Leafy greens,Lettuce,Vegetables,,,,2,2,high
frisee,Leafy greens,Lettuce,Vegetables,,,,3,3,high
leaf lettuce,Leafy greens,Lettuce,Vegetables,,,,5,5,high
lettuce,Leafy greens,Lettuce,Vegetables,,,,11,11,high
lettuce leaf,Leafy greens,Lettuce,Vegetables,,,,2,2,high
romaine,Leafy greens,Lettuce,Vegetables,,,,5,5,high
romaine leaf,Leafy greens,Lettuce,Vegetables,,,,2,2,high
baby leaf salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
baby lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
baby lettuce leaf,Leafy greens,Lettuce,Vegetables,,,,1,1,low
baby lettuces,Leafy greens,Lettuce,Vegetables,,,,1,1,low
baby romaine,Leafy greens,Lettuce,Vegetables,,,,1,1,low
baby salad greens,Leafy greens,Lettuce,Vegetables,,,,1,1,low
bib lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
bibb,Leafy greens,Lettuce,Vegetables,,,,1,1,low
bibb lettuce leaf,Leafy greens,Lettuce,Vegetables,,,,1,1,low
butterhead lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
caesar salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
chicory lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
cos lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
crisp lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
crisp lettuce leaf,Leafy greens,Lettuce,Vegetables,,,,1,1,low
crisp salad green,Leafy greens,Lettuce,Vegetables,,,,1,1,low
crisp salad greens,Leafy greens,Lettuce,Vegetables,,,,1,1,low
cups lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
curly lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
fris e lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
frisee lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
fruit salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
garden salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
gem lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
gem lettuces,Leafy greens,Lettuce,Vegetables,,,,1,1,low
gourmet salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
gourmet salad greens,Leafy greens,Lettuce,Vegetables,,,,1,1,low
green leaf,Leafy greens,Lettuce,Vegetables,,,,1,1,low
green leaf lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
green lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
green salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
herb salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
herb salad mix,Leafy greens,Lettuce,Vegetables,,,,1,1,low
iceburg lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
italian salad mix,Leafy greens,Lettuce,Vegetables,,,,1,1,low
layer lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
leaf lettuce leaf,Leafy greens,Lettuce,Vegetables,,,,1,1,low
leafy lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
loose leaf lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mix lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mixed baby lettuces,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mixed baby salad greens,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mixed green salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mixed lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mixed lettuce greens,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mixed lettuce leaf,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mixed lettuces,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mixed salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mixed salad green,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mixed salad leaf,Leafy greens,Lettuce,Vegetables,,,,1,1,low
ready-to-serve salad greens,Leafy greens,Lettuce,Vegetables,,,,1,1,low
red leaf,Leafy greens,Lettuce,Vegetables,,,,1,1,low
red leaf lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
red lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
red-leaf lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
romain lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad blend,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad cubes,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad delight,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad green,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad greens,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad herbs,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad ingredients,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad kit,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad leaf,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad leaf mixed,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad mix,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad shells,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad supreme,Leafy greens,Lettuce,Vegetables,,,,1,1,low
salad supreme spice,Leafy greens,Lettuce,Vegetables,,,,1,1,low
spring lettuce mix,Leafy greens,Lettuce,Vegetables,,,,1,1,low
spring mix salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
spring mix salad greens,Leafy greens,Lettuce,Vegetables,,,,1,1,low
spring salad mix,Leafy greens,Lettuce,Vegetables,,,,1,1,low
sweet salad cubes,Leafy greens,Lettuce,Vegetables,,,,1,1,low
tightly lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
torn frisee,Leafy greens,Lettuce,Vegetables,,,,1,1,low
torn green leaf lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
torn leaf lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
torn lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
torn lettuce leaf,Leafy greens,Lettuce,Vegetables,,,,1,1,low
torn red leaf lettuce,Leafy greens,Lettuce,Vegetables,,,,1,1,low
torn romaine,Leafy greens,Lettuce,Vegetables,,,,1,1,low
torn salad greens,Leafy greens,Lettuce,Vegetables,,,,1,1,low
tropical fruit salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
vegetable salad,Leafy greens,Lettuce,Vegetables,,,,1,1,low
whole lettuce leaf,Leafy greens,Lettuce,Vegetables,,,,1,1,low
mache,Leafy greens,Salad greens,Vegetables,,,,1,1,low
mixed baby greens,Leafy greens,Salad greens,Vegetables,,,,1,1,low
mixed spring greens,Leafy greens,Salad greens,Vegetables,,,,1,1,low
spring greens,Leafy greens,Salad greens,Vegetables,,,,1,1,low
spring greens mix,Leafy greens,Salad greens,Vegetables,,,,1,1,low
alfalfa sprout,Leafy greens,Sprouts,Vegetables,,,,1,1,low
alfalfa sprouts,Leafy greens,Sprouts,Vegetables,,,,1,1,low
bamboo sprouts,Leafy greens,Sprouts,Vegetables,,,,1,1,low
daikon sprouts,Leafy greens,Sprouts,Vegetables,,,,1,1,low
mixed sprouts,Leafy greens,Sprouts,Vegetables,,,,1,1,low
pea sprouts,Leafy greens,Sprouts,Vegetables,,,,1,1,low
sprouts,Leafy greens,Sprouts,Vegetables,,,,1,1,low
sunflower sprouts,Leafy greens,Sprouts,Vegetables,,,,1,1,low
vidalia,Non-starchy vegetables,Allium,Vegetables,,,,1,1,low
walla walla,Non-starchy vegetables,Allium,Vegetables,,,,1,1,low
capsicum,Non-starchy vegetables,Bell pepper,Vegetables,,,,1,1,low
capsicums,Non-starchy vegetables,Bell pepper,Vegetables,,,,1,1,low
green capsicum,Non-starchy vegetables,Bell pepper,Vegetables,,,,1,1,low
red capsicum,Non-starchy vegetables,Bell pepper,Vegetables,,,,1,1,low
red capsicums,Non-starchy vegetables,Bell pepper,Vegetables,,,,1,1,low
sweet red,Non-starchy vegetables,Bell pepper,Vegetables,,,,1,1,low
fennel,Non-starchy vegetables,Bulbs,Vegetables,,,,1,2,high
fennel fronds,Non-starchy vegetables,Bulbs,Vegetables,,,,1,1,low
anaheim chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,5,5,high
ancho chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,8,8,high
arbol chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
asian chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
bird chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,4,4,high
california chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,26,26,high
chili,Non-starchy vegetables,Chili peppers,Vegetables,dried,,,2,2,high
chili flakes,Non-starchy vegetables,Chili peppers,Vegetables,,,,4,4,high
chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,3,4,high
chipotle,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
chipotle chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,6,6,high
chipotle powder,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
green chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,9,9,high
green serrano chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,3,3,high
guajillo chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,4,4,high
hatch chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
hot chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,5,5,high
hot chili flakes,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
hot chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
hot red chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,4,4,high
jalapeno,Non-starchy vegetables,Chili peppers,Vegetables,,,,3,3,high
jalapeno chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,6,6,high
jalapenos,Non-starchy vegetables,Chili peppers,Vegetables,,,,4,4,high
korean chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
long green chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,3,3,high
long red chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,5,5,high
mexico chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
mild chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
red chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,20,20,high
red chili flakes,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
red chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
red chili pods,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
red jalapeno chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
red thai chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,6,6,high
serrano,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
serrano chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,7,7,high
sweet chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
thai chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,5,5,high
whole chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,2,2,high
yellow chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,3,3,high
anaheim,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
ancho,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
ancho powder,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
arbol,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
armour chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
asian red chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
birdseye chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
brand chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
brick chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
calabrian chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
california green chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili,Non-starchy vegetables,Chili peppers,Vegetables,canned,,,1,1,low
chili ancho,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili blend,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili caribe,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili con carne,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili de arbol,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili de arbol powder,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili flake,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili flakes,Non-starchy vegetables,Chili peppers,Vegetables,dried,,,1,1,low
chili meat,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili mix,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili pods,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili power,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili puree,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chili with,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chilly,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chilly powder,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chinese chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chipotle powder,Non-starchy vegetables,Chili peppers,Vegetables,dried,,,1,1,low
chipotle puree,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
chipotles,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
green anaheim,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
green anaheim chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
green chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
green chili's,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
green chilly,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
green jalapeno,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
green jalapenos,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
green ortega chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
green serrano,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
green thai chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
guajillo,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
guajillos,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
hormel chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
hormel chili with,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
hot chili oil,Non-starchy vegetables,Chili peppers,Vegetables,,,oil-not-fats,1,1,low
hot chinese chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
hot green chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
jalapeno black-eyed,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
jalapeno dip,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
jalapeno juice,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
jalapeno monterey,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
jalapeno powder,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
jalapeno rings,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
jalapeno slices,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
jalepeno,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
jalepenos,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
jamon serrano,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
korean chili flakes,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
mulato chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
pequin chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
red chili flake,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
red chili fresh long,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
red chili long,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
red chili oil,Non-starchy vegetables,Chili peppers,Vegetables,,,oil-not-fats,1,1,low
red chilly,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
red chilly powder,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
red jalapeno,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
red jalapenos,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
roasted chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
sambal chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
serranos,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
sweet chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
thai bird chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
thai chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
thai red chili paste,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
vegetarian chili,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
vegetarian chili with,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
whole jalapeno,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
whole jalapenos,Non-starchy vegetables,Chili peppers,Vegetables,,,,1,1,low
aubergine,Non-starchy vegetables,Eggplant,Vegetables,,,,1,1,low
aubergines,Non-starchy vegetables,Eggplant,Vegetables,,,,1,1,low
haricot vert,Non-starchy vegetables,Green beans,Vegetables,,,,1,1,low
haricots vert,Non-starchy vegetables,Green beans,Vegetables,,,,1,1,low
haricots verts,Non-starchy vegetables,Green beans,Vegetables,,,,1,1,low
chanterelles,Non-starchy vegetables,Mushrooms,Vegetables,,,,2,2,high
morels,Non-starchy vegetables,Mushrooms,Vegetables,,,,2,2,high
shiitake,Non-starchy vegetables,Mushrooms,Vegetables,,,,2,2,high
chanterelle,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
cremini,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
enoki,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
morel,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
porcini,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
porcini powder,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
porcinis,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
portobello,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
portobello caps,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
portobellos,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
shiitake caps,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
shiitakes,Non-starchy vegetables,Mushrooms,Vegetables,,,,1,1,low
daikon,Non-starchy vegetables,Root vegetables,Vegetables,,,,1,1,low
galanga root,Non-starchy vegetables,Root vegetables,Vegetables,,,,1,1,low
gentian root,Non-starchy vegetables,Root vegetables,Vegetables,,,,1,1,low
licorice root,Non-starchy vegetables,Root vegetables,Vegetables,,,,1,1,low
root vegetables,Non-starchy vegetables,Root vegetables,Vegetables,,,,1,1,low
roots,Non-starchy vegetables,Root vegetables,Vegetables,,,,1,1,low
yucca root,Non-starchy vegetables,Root vegetables,Vegetables,,,,1,1,low
kelp,Non-starchy vegetables,Sea vegetables,Vegetables,,,,1,1,low
kelp powder,Non-starchy vegetables,Sea vegetables,Vegetables,,,,1,1,low
